timestamp,asset,inst_id,last_price,spread_bps,funding_rate,annualized_funding,settled_funding_rate,annualized_settled_funding,premium,day_volume_usd,open_interest_usd,open_interest_to_volume,carry_side,action,pressure_score
2026-06-08T19:52:09.650917+00:00,PIPPIN,PIPPIN-USDT-SWAP,0.026930000000,3.71402043,0.000315634788,0.34562009,0.000070393668,0.07708107,0.000287757781,212950684.51639998,6549571.93040000,0.03075628,short_perp_receives_funding,short_carry_premium_watch,22.40568068
2026-06-08T19:52:09.650917+00:00,TRX,TRX-USDT-SWAP,0.326010000000,0.30673435,-0.000260536570,-0.28528754,-0.000201318006,-0.22044322,-0.000878885969,11666972.03160000,14548939.55280001,1.24701932,long_perp_receives_funding,long_carry_discount_watch,20.78406223
2026-06-08T19:52:09.650917+00:00,ICP,ICP-USDT-SWAP,2.362000000000,4.23280423,-0.000309340648,-0.33872801,-0.000268339940,-0.29383223,-0.000491166637,13176759.13570000,4949485.94438000,0.37562240,long_perp_receives_funding,long_carry_discount_watch,20.06777322
2026-06-08T19:52:09.650917+00:00,AAVE,AAVE-USDT-SWAP,64.100000000000,1.56018410,-0.000282002902,-0.30879318,-0.000251027393,-0.27487500,-0.000533036139,21881118.95100000,9357455.65680000,0.42764978,long_perp_receives_funding,long_carry_discount_watch,19.99610688
2026-06-08T19:52:09.650917+00:00,ETH,ETH-USDT-SWAP,1686.410000000000,0.05929774,-0.000135243311,-0.14809143,-0.000073855455,-0.08087172,-0.000758181549,8925876932.52606964,1186802223.82619214,0.13296197,long_perp_receives_funding,long_carry_discount_watch,18.44069032
2026-06-08T19:52:09.650917+00:00,TAO,TAO-USDT-SWAP,217.300000000000,4.60087417,-0.000247180606,-0.27066276,-0.000107141941,-0.11732043,-0.000590869968,25207362.80700000,11074454.59200000,0.43933412,long_perp_receives_funding,long_carry_discount_watch,18.23519148
2026-06-08T19:52:09.650917+00:00,EWY,EWY-USDT-SWAP,185.670000000000,0.53860448,0.000285069819,0.31215145,0.000341282004,0.37370379,0.000526064825,19782239.85720000,2107330.86660000,0.10652640,short_perp_receives_funding,short_carry_premium_watch,18.18553055
2026-06-08T19:52:09.650917+00:00,BSB,BSB-USDT-SWAP,0.322000000000,3.10607237,0.000194146796,0.21259074,0.000293277337,0.32113868,-0.000969190984,188897374.81999999,6339466.43600000,0.03356037,short_perp_receives_funding,short_carry_watch,17.73637753
2026-06-08T19:52:09.650917+00:00,DOT,DOT-USDT-SWAP,0.990000000000,10.10611420,-0.000169683461,-0.18580339,0.000046639076,0.05106979,-0.001009081736,19258965.00000000,7459382.70000000,0.38732002,long_perp_receives_funding,long_carry_discount_watch,13.89458214
2026-06-08T19:52:09.650917+00:00,ORCL,ORCL-USDT-SWAP,212.090000000000,5.18513281,0.000185911957,0.20357359,0.000004433865,0.00485508,0.000311812587,11244640.64250000,1922154.12900000,0.17093958,short_perp_receives_funding,short_carry_premium_watch,10.37403465
2026-06-08T19:52:09.650917+00:00,SAHARA,SAHARA-USDT-SWAP,0.035270000000,2.83486889,0.000144210218,0.15791019,0.000283342638,0.31026019,0.000409294801,26113860.03280000,6021190.70620000,0.23057452,short_perp_receives_funding,short_carry_premium_watch,9.53698617
2026-06-08T19:52:09.650917+00:00,HYPE,HYPE-USDT-SWAP,63.450000000000,1.57616833,0.000095586407,0.10466712,0.000100000000,0.10950000,-0.000457115883,606084475.86000013,96303726.55400001,0.15889489,short_perp_receives_funding,short_carry_watch,9.00050631
